metric,27.5,29.135,30.868,32.703,34.648,36.708,38.891,41.203,43.654,46.249,48.999,51.913,55.0,58.27,61.735,65.406,69.296,73.416,77.782,82.407,87.307,92.499,97.999,103.826,110.0,116.541,123.471,130.813,138.591,146.832,155.563,164.814,174.614,184.997,195.998,207.652,220.0,233.082,246.942,261.626,277.183,293.665,311.127,329.628,349.228,369.994,391.995,415.305,440.0,466.164,493.883,523.251,554.365,587.33,622.254,659.255,698.456,739.989,783.991,830.609,880.0,932.328,987.767,1046.502,1108.731,1174.659,1244.508,1318.51,1396.913,1479.978,1567.982,1661.219,1760.0,1864.655,1975.533,2093.005,2217.461,2349.318,2489.016,2637.02,2793.826,2959.955,3135.963,3322.438,3520.0,3729.31,3951.066,4186.009
ESR,-99.56346701512226,-101.07110428038966,-101.6461267411936,-102.59590939065664,-105.10056655791018,-105.63177041945303,-106.8656173638845,-108.70098248162677,-109.31159304894123,-108.32892690963143,-110.88710733828329,-112.75531184320924,-113.4869282534882,-115.2140903358206,-116.94080359720964,-116.83144202496648,-119.26035784667909,-119.29604626602908,-123.73173236277069,-122.67673615004932,-122.6166077547905,-122.02486411346594,-122.84159448874472,-122.04567611151326,-123.34987068076184,-123.21083735612288,-123.08317941562385,-120.5272737013625,-121.86046516104756,-120.81522359273548,-121.04559027757662,-120.39671760473028,-117.84336180749,-118.74872650872442,-120.50815678714248,-119.6586588848341,-124.13960414359232,-123.89518223961608,-124.94322488588404,-124.1263057552102,-129.10005257273852,-129.82101234716288,-131.5660672463377,-127.89923048085136,-131.8306065130977,-132.5467299831463,-127.70894083929718,-128.96427118598405,-133.94205468349736,-133.3940429892743,-135.1730811129416,-135.12032940495655,-129.84674604867783,-134.4796674881146,-133.4401017489409,-134.24709204944196,-132.61712846706834,-131.56681676827432,-133.22629093388315,-133.9995952407744,-129.42059364265197,-130.0215159648744,-128.84174994049644,-125.14441981265568,-121.36149141287176,-123.56130563898444,-123.3122450332166,-122.63289164456712,-115.82530695571982,-105.15831868709684,-101.89698970785854,-102.97945813275592,-106.48341324258924,-103.73143132902064,-102.81503950435804,-106.99719173657904,-104.25706565543054,-107.0493324969088,-110.29047911942814,-113.97020951124384,-123.46783733259048,-114.12049993286332,-123.89057338857948,-125.18796221767803,-125.12876497152644,-123.88930499760342,-123.30122141575676,-123.6586434009877
ASR,-90.94478185627656,-91.24802782574866,-91.94093323659008,-93.28448795825688,-93.70882217519949,-95.00512950012003,-96.09709228983628,-97.01608726686214,-97.06111895801008,-98.03556004407162,-98.18646527112688,-98.92673959852974,-100.28988706727932,-101.7137866045958,-103.16108729691778,-104.24951543070364,-106.14737392898232,-107.5904133935644,-108.3270920923146,-108.8550528893902,-108.529146520912,-108.38038832915258,-107.96281657214836,-107.44105568962618,-106.87745692963551,-106.37499792744788,-105.43271779900093,-105.18392557935032,-103.91791526575864,-102.89354976405394,-101.98168814634217,-101.9447397952094,-101.01814977386512,-99.84063043272126,-100.78224013218446,-100.82355264741672,-102.54492527521909,-103.42754185727192,-105.38437480151104,-107.31398926024244,-107.94173271116296,-108.15235252507873,-107.07509179351872,-106.51787379579828,-106.6236418828403,-106.43316931700171,-106.59550053624712,-106.3783858270129,-107.31312255169225,-108.04414497506296,-109.25712080545404,-109.57238545208033,-110.11027470558152,-109.31284663204032,-109.2909384652358,-108.56037448854646,-108.70560741059816,-108.46454758333068,-108.12012591897395,-108.3278043445105,-108.21408358213554,-108.10485995633915,-108.24170924175051,-108.1917247792007,-108.0602142934542,-107.17091052326656,-107.0792742519146,-105.2074667011548,-104.89535744923305,-106.61596626202488,-108.3620249819,-108.17139680916684,-108.2050288846739,-108.63605868613134,-108.92716356131896,-108.47717193224956,-108.05378999555164,-106.89876968030984,-107.91963278310098,-106.49534874483987,-104.3974660274118,-104.29935163021118,-100.53088036256857,-97.63369955953917,-97.07807928811292,-95.81770094644558,-95.37961305613116,-94.51011269004236
MESR,-103.14261215592414,-105.01696322636973,-105.62910319005792,-105.67238246651708,-108.7357218562022,-109.2095360667229,-111.45013572701926,-112.59812676786244,-112.45198383157408,-114.22093519504892,-113.8418669661134,-116.5629634445167,-116.67739818275072,-119.8840454240262,-122.44802950169344,-121.50329120960092,-125.48120353155603,-125.40432949040968,-127.87323242392718,-124.247079534232,-127.25067512604348,-127.21376414951756,-126.62117175550196,-123.98721484113696,-127.76417690325091,-126.06700629196442,-126.7137443789493,-126.55626044898716,-123.66020772487876,-124.54843212829115,-124.36737444497626,-124.3844720484089,-119.52932932392656,-123.10360912431798,-126.66284875088502,-121.26368900288888,-125.48094615257185,-131.29194340438437,-127.83870920377557,-133.92130341654695,-132.47743615582732,-135.14792144049704,-137.12012900467295,-134.0853124307438,-135.70028326343672,-133.49869404861727,-131.23364118475018,-130.0191248122793,-136.1519646935687,-135.42895469010017,-139.40904228773792,-143.47806796458087,-130.3894589558933,-137.9327361931603,-140.25307124388286,-140.6234228927859,-135.00438434322993,-138.01151953118165,-134.44864470335213,-139.79058125636303,-131.54363447446266,-131.34945151402974,-129.04986509233646,-125.31149584758448,-121.42276741491648,-123.64241004383706,-123.5455594506202,-122.98516606323126,-115.8354948987773,-105.15792724252027,-101.8974830530018,-102.97919917764597,-106.48384924133848,-103.72772692116104,-102.81348194723114,-106.998687333721,-104.25824540339464,-107.07070617588964,-110.30337811417203,-113.996692739994,-124.08866342090332,-114.11694601024196,-123.98645726241034,-125.24056219010818,-125.27440012299172,-123.96835762257014,-123.37846949389704,-123.89667715833312
NMR,-44.45735920652293,-44.19171765421445,-44.59793658401018,-44.15344935424034,-44.28153654534721,-44.00181514831737,-44.28133843175378,-43.961059887360214,-43.728489818275506,-43.846442646011745,-44.243921747960535,-44.126523966242445,-44.098857385335826,-44.255321294251,-43.674697613117246,-43.26018288161444,-44.300598950396825,-44.7475570834894,-44.38883985656795,-44.34710682701134,-44.00700928081829,-44.78178863778932,-44.74036129091176,-44.23720973188619,-44.35859239185383,-44.970343346506695,-44.50571788669678,-43.929179140580715,-44.80558211572769,-44.30601578676658,-44.001687961178106,-44.37575854598062,-44.13248415300518,-44.97120856308064,-44.34771924258692,-44.90295875712556,-45.5626469734287,-45.51827970696324,-47.16635982860787,-49.049326150371115,-53.47879236978963,-53.57115736751168,-56.89315339362244,-58.84595540686544,-60.36807867659625,-61.11218258221455,-64.10240194028978,-64.31989059208247,-64.5539975027005,-64.16457981491624,-63.68490496834546,-64.71436161462296,-65.02035882519397,-64.83142277057068,-63.64112626467576,-63.06167107537569,-62.93581606605747,-62.17062980036836,-61.730691712345646,-60.523391364441295,-60.528273315686334,-59.41436495954707,-59.75504088966819,-59.363558289613,-59.33145764154024,-57.24488338449062,-56.77405210728348,-56.314065195987475,-55.71663775687193,-55.3954397888121,-55.92954328460494,-55.13900418499329,-54.3919928863247,-54.33095976165518,-54.26415395814274,-53.20637900846394,-52.44438959397073,-51.54810181964855,-51.822505758992136,-51.69688449398281,-50.64124371568301,-50.199633325252606,-48.67163816672449,-47.69186712917532,-46.68178938702768,-45.316245157322896,-45.27547532244089,-44.16970318146131
SNR-audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
